userId,movieId,tag,timestamp
128,565,atmospheric,1288570023
128,565,clockwork devices,1288569994
128,565,moody,1288570031
128,565,slow,1288570000
128,565,vampire,1288570010
128,588,adventure,1271217683
128,750,based on a book,1272237742
128,750,classic,1272237761
128,750,cold war,1272237736
128,750,comedy,1272237738
128,1079,adultery,1282512853
128,1079,quirky,1282512829
128,1079,robbery,1282512858
128,1079,silly,1282512831
128,1080,classic,1271216874
128,1080,controversial,1271216805
128,1080,hilarious,1271216802
128,1080,Monty Python,1271216800
128,1080,ridiculous,1271217144
128,1080,satire,1271216809
128,1080,silly,1271217142
128,1086,classic,1273807662
128,1086,detective,1273807760
128,1086,investigation,1273807784
128,1086,perfect crime,1273807805
128,1091,80's,1389505323
128,1091,corpse,1389505288
128,1091,goofy,1389505275
128,1091,hitman,1389505301
128,1091,setup,1389505317
128,1091,silly,1389505270
128,1091,stupid,1389505262
128,1097,alien,1271217567
128,1097,aliens,1271217518
128,1097,classic,1271217547
128,1097,emotional,1271217558
128,1127,aliens,1269754946
128,1127,Interesting,1269754959
128,1127,Underwater,1269754951
128,1136,classic,1271216577
128,1136,hilarious,1271216560
128,1136,imdb top 250,1271216572
128,1136,medieval,1271216564
128,1136,Monty Python,1271216553
128,1136,ridiculous,1271217137
128,1136,silly,1271217135
128,1175,cannibalism,1311881940
128,1175,dark humor,1311881927
128,1175,dystopia,1311881929
128,1175,quirky,1311881920
128,1175,side story,1311881906
128,1175,story-in-a-story,1311881912
128,1175,stylized,1311881924
128,1199,absurd,1281803095
128,1199,atmospheric,1281802998
128,1199,bureaucracy,1281803048
128,1199,dreams,1281802991
128,1199,dystopia,1281803021
128,1199,futuristic,1281803010
128,1199,quirky,1281803053
128,1199,Robert De Niro,1281802987
128,1199,sci-fi,1281803055
128,1199,surreal,1281803090
128,1200,aliens,1271217483
128,1200,atmospheric,1271217487
128,1200,imdb top 250,1271217479
128,1200,sequel,1271217505
128,1200,suspense,1271217494
128,1203,classic,1311880497
128,1203,confrontational,1311880361
128,1203,courtroom,1311880362
128,1203,ethnic conflict,1311880480
128,1203,individualism,1311880349
128,1203,low budget,1311880358
128,1203,miscarriage of justice,1311880433
128,1203,prejudice,1311880320
128,1203,rationality,1311880336
128,1203,social commentary,1311880355
128,1204,atmospheric,1274916993
128,1204,biographical,1274916996
128,1204,desert,1274917007
128,1204,Middle East,1274917017
128,1204,scenic,1274917005
128,1204,War,1274917008
128,1204,World War I,1274917013
128,1214,aliens,1271217448
128,1214,atmospheric,1271217471
128,1214,imdb top 250,1271217461
128,1214,suspense,1271217451
128,1219,black and white,1309467733
128,1219,classic,1309467725
128,1219,mental illness,1309467739
128,1219,murder,1309467742
128,1234,1930s,1345589762
128,1234,Chicago,1345589750
128,1234,con,1345589608
128,1234,con artists,1345589766
128,1234,crime,1345589799
128,1234,depression-era,1345589757
128,1234,FBI,1345589638
128,1234,gambling,1345589682
128,1234,murder,1345589706
128,1234,organized crime,1345589688
128,1234,poker,1345589779
128,1234,revenge,1345589626
128,1234,soundtrack,1345589669
128,1237,afterlife,1311961318
128,1237,chess,1311961333
128,1237,death,1311961324
128,1237,existentialism,1311961309
128,1237,grim reaper,1311961337
128,1237,medieval,1311961291
128,1237,theatrical acting,1311961300
128,1243,absurd,1281578811
128,1243,based on a play,1281578755
128,1243,Gary Oldman,1281578728
128,1243,humorous,1281578774
128,1243,quirky,1281578760
128,1243,surreal,1281578805
128,1243,Tim Roth,1281578734
128,1246,bittersweet,1311880684
128,1246,boarding school,1311880700
128,1246,friendship,1311880676
128,1246,heartbreaking,1311880689
128,1246,suicide,1311880680
128,1259,1950s,1364568460
128,1259,1960s,1364568439
128,1259,cheesy,1364568417
128,1259,childhood,1364568410
128,1259,classic,1364568412
128,1259,cliche,1364568423
128,1259,coming of age,1364568405
128,1259,friendship,1364568431
128,1259,hiking,1364568530
128,1259,nostalgic,1364568429
128,1259,poignant,1364568501
128,1259,Stephen King,1364568397
128,1270,1950s,1292190087
128,1270,1980s,1292190080
128,1270,alternate reality,1292190074
128,1270,Christopher Lloyd,1292190240
128,1270,clever,1292190076
128,1270,comedy,1292190158
128,1270,quirky,1292190049
128,1270,sci-fi,1292190051
128,1270,time travel,1292190154
128,1270,whimsical,1292190047
128,1303,adventure,1396211493
128,1303,Afghanistan,1396211504
128,1303,colonialism,1396211455
128,1303,culture clash,1396211468
128,1303,exploration,1396211618
128,1303,freemason,1396211481
128,1303,India,1396211460
128,1303,journalist,1396211557
128,1303,natives,1396211608
128,1303,slow start,1396211451
128,1303,soldiers,1396211567
128,1303,war,1396211598
128,1303,warlord,1396211589
128,1320,aliens,1271219353
128,1320,prequel,1271219353
128,1320,sequel,1271219353
128,1396,blindness,1326165592
128,1396,cryptography,1326165569
128,1396,espionage,1326165537
128,1396,hacking,1326165517
128,1396,heist,1326165509
128,1396,spying,1326165523
128,1396,weak ending,1326165525
128,1527,aliens,1271217591
128,1527,futuristic,1271217579
128,1527,Gary Oldman,1271217582
128,1527,humorous,1271217605
128,1527,satirical,1271217594
128,1584,first contact,1420162055
128,1584,outer space,1420162044
128,1584,religion,1420162072
128,1584,space,1420162046
128,1584,space travel,1420162066
128,1590,dark,1447959281
128,1590,hell,1447959261
128,1590,horror,1447959273
128,1590,space,1447959266
128,1590,tense,1447959283
128,1597,amnesia,1324783599
128,1597,assassin,1324783477
128,1597,brainwashing,1324783469
128,1597,conspiracy,1324783403
128,1597,conspiracy theory,1324783538
128,1597,mental hospital,1324783458
128,1597,murder,1324783573
128,1597,murder mystery,1324783579
128,1597,secret agency,1324783495
128,1631,Ben Kingsley,1281326052
128,1631,cia,1281325637
128,1631,Donald Sutherland,1281326051
128,1631,Personality change,1281325679
128,1631,terrorism,1281325644
128,1631,undercover,1281325618
128,1653,dystopia,1325226060
128,1653,future,1325226079
128,1653,genetic engineering,1325226072
128,1653,genetic selection,1325226062
128,1653,genetics,1325226089
128,1653,rebellion,1325226105
128,1653,space travel,1325226092
128,1653,suicide,1325226067
128,1653,thought-provoking,1325226100
128,1653,visually appealing,1325226095
128,1675,hurried ending,1269675197
128,1675,Plot,1269675161
128,1675,Ridiculous trial,1269675228
128,1675,Trial,1269675175
128,1690,aliens,1271217718
128,1690,sequel,1271219353
128,1704,feel-good,1312074539
128,1704,genius,1312074544
128,1704,intelligent,1312074536
128,1704,mathematics,1312074531
128,1704,university,1312074551
128,1732,blackmail,1419996863
128,1732,bowling,1419996844
128,1732,crime,1419996873
128,1732,dark comedy,1419996842
128,1732,drugs,1419996847
128,1732,kidnapping,1419996858
128,1732,off-beat comedy,1419996837
128,1732,quirky,1419996839
128,1732,ransom,1419996866
128,1748,Kiefer Sutherland,1288568333
128,1748,Post apocalyptic,1288568337
128,1748,steampunk,1288568343
128,1748,surreal,1288568339
128,1754,Denzel Washington,1269467430
128,1754,John Goodman,1269467433
128,1754,unreliable narrators,1269467450
128,1799,crime lord,1325282819
128,1799,deceit,1325282797
128,1799,kidnapping,1325282784
128,1799,mafia,1325282802
128,1799,organized crime,1325282780
128,1845,Bill Pullman,1267909451
128,1845,characters,1281717906
128,1845,eccentricity,1267909480
128,1892,assassin,1295165843
128,1892,murder,1295165827
128,1892,remake,1295165944
128,1909,aliens,1266791894
128,1909,Based on a TV show,1266791914
128,1909,bugs,1266791930
128,1909,conspiracy,1266762338
128,1909,FBI,1266762338
128,1909,locusts,1266791925
128,1912,bank robbers,1389401585
128,1912,bank robbery,1389401578
128,1912,FBI,1389401682
128,1912,heist,1389401573
128,1912,kidnapping,1389401591
128,1912,love,1389401647
128,1912,love at first sight,1389401654
128,1912,music,1389401609
128,1912,police,1389401676
128,1912,prison,1389401711
128,1912,prison escape,1389401594
128,1955,1970s,1340588513
128,1955,bittersweet,1340588546
128,1955,custody,1340588459
128,1955,custody battle,1340588462
128,1955,divorce,1340588424
128,1955,father-son relationship,1340588487
128,1955,legal system,1340588436
128,1955,single father,1340588479
128,1955,single parent,1340588474
128,1968,cliche,1335577618
128,1968,coming of age,1335577589
128,1968,cult film,1335577595
128,1968,high school,1335577590
128,1968,overdramatic,1335577613
128,2003,christmas,1337550581
128,2003,monsters,1337550601
128,2003,small town,1337550594
128,2011,1950s,1292197466
128,2011,1980s,1292197462
128,2011,2010s,1292197473
128,2011,Christopher Lloyd,1292197514
128,2011,classic,1292197524
128,2011,comedy,1292197413
128,2011,dystopia,1292197536
128,2011,future,1292197507
128,2011,past,1292197503
128,2011,sci-fi,1292197403
128,2011,sequel,1292197402
128,2011,time travel,1292197532
128,2012,Christopher Lloyd,1292223787
128,2012,sci-fi,1292223824
128,2012,science fiction,1292223818
128,2012,sequel,1292223801
128,2012,steampunk,1292223840
128,2012,time travel,1292223811
128,2012,trains,1292223841
128,2012,western,1292223781
128,2072,neighbors,1356926003
128,2072,suburbia,1356925999
128,2072,suspicion,1356926018
128,2078,classic,1288229063
128,2105,computer animation,1308823746
128,2105,computers,1308823742
128,2105,cyberpunk,1308823727
128,2105,original plot,1308823758
128,2105,sci-fi,1308823740
128,2105,so bad it's good,1308823737
128,2105,videogame,1308823731
128,2105,virtual reality,1308823729
128,2268,courtroom,1394935952
128,2268,courtroom drama,1394935954
128,2268,cover up,1394935945
128,2268,lawyers,1394935949
128,2268,military,1394935959
128,2280,Joaquin Phoenix,1267893136
128,2280,Vince Vaughn,1267893140
128,2391,brother-brother relationship,1389309116
128,2391,cover-up,1389308987
128,2391,greed,1389309111
128,2391,hillbillies,1389309256
128,2391,loneliness,1389309057
128,2391,money,1389309109
128,2391,murder,1389308967
128,2391,parenthood,1389309034
128,2391,plane crash,1389309074
128,2391,small town,1389309065
128,2391,suicide,1389309046
128,2391,trust,1389309273
128,2391,unlikeable characters,1389309130
128,2395,Bill Murray,1356765393
128,2395,bittersweet,1356765268
128,2395,coming of age,1356765277
128,2395,high school,1356765297
128,2395,love triangle,1356765324
128,2395,private school,1356765342
128,2395,quirky,1356765265
128,2395,unlikeable characters,1356765355
128,2541,manipulation,1340109092
128,2580,black comedy,1388899716
128,2580,cashier,1388899868
128,2580,drug dealing,1388899830
128,2580,drugs,1388899727
128,2580,gambling,1388899733
128,2580,grocery store,1388899859
128,2580,hit and run,1388899892
128,2580,multiple storylines,1388899707
128,2580,rave,1388899711
128,2580,revenge,1388899746
128,2672,simulated reality,1281778267
128,2672,virtual reality,1281778264
128,2692,alternate endings,1388652692
128,2692,animation,1388652696
128,2692,butterfly effect,1388652782
128,2692,casino,1388652818
128,2692,gambling,1388652832
128,2692,German,1388652724
128,2692,heist,1388652722
128,2692,original,1388652708
128,2692,repetitive,1388652765
128,2692,short,1388652705
128,2788,Based on a TV show,1271216639
128,2788,clip show,1271216979
128,2788,could've made a better selection from the TV series,1271216649
128,2788,Flying Circus clip show,1271216766
128,2788,Monty Python,1271216623
128,2788,remake,1271216701
128,2788,ridiculous,1271217129
128,2788,silly,1271217126
128,2788,sketch comedy,1271216652
128,2803,assassination,1364783456
128,2803,conspiracy,1364783359
128,2803,corruption,1364783366
128,2803,John Grisham,1364783384
128,2803,journalism,1364783416
128,2803,journalist,1364783411
128,2803,lawyer,1364783426
128,2803,lawyers,1364783433
128,2803,political corruption,1364783392
128,2858,bittersweet,1312064914
128,2858,coming of age,1312064920
128,2858,dark,1312064907
128,2858,Kevin Spacey,1312064959
128,2858,midlife crisis,1312064971
128,2858,reflective,1312064927
128,2858,sexuality,1312064929
128,2858,social commentary,1312064935
128,2858,surrealism,1312064932
128,2918,1980s,1335676334
128,2918,classic,1335676329
128,2918,coming of age,1335676312
128,2918,High School,1335676325
128,2918,rebellion,1335676318
128,2918,slackers,1335676323
128,2997,quirky,1285180695
128,2997,surreal,1285180698
128,3052,controversial,1273455850
128,3052,jay and silent bob,1273455838
128,3052,satire,1273455843
128,3052,view askew,1273455844
128,3176,1950s,1364791971
128,3176,disturbing,1364791974
128,3176,Italy,1364792027
128,3176,murder,1364791983
128,3176,obsession,1364791977
128,3176,serial killer,1364791979
128,3176,sociopath,1364792010
128,3176,suspense,1364791991
128,3210,Sean Penn,1270081120
128,3253,1990s,1356857790
128,3253,music,1356857836
128,3253,music industry,1356857832
128,3253,rock and roll,1356857774
128,3253,Saturday Night Live,1356858097
128,3253,show business,1356857852
128,3253,SNL,1356857905
128,3253,talk show,1356857804
128,3253,TV,1356857814
128,3254,1990s,1356857973
128,3254,concert,1356858059
128,3254,music,1356857938
128,3254,music industry,1356857943
128,3254,rock and roll,1356857999
128,3254,Saturday Night Live,1356858085
128,3254,show business,1356857953
128,3254,SNL,1356857931
128,3254,talk show,1356858023
128,3254,TV,1356857958
128,3310,black and white,1388915855
128,3310,child protection,1388916284
128,3310,criminal,1388916270
128,3310,dream sequence,1388915903
128,3310,illegitimate child,1388915879
128,3310,orphans,1388915885
128,3310,silent movie,1388915921
128,3310,slapstick,1388915941
128,3355,ancient books,1266791621
128,3355,Emmanuelle Seigner,1266791675
128,3355,Johnny Depp,1266791594
128,3355,Mystery,1266791591
128,3355,satanism,1266791688
128,3481,break-up,1324872161
128,3481,Chicago,1324872141
128,3481,overrated,1325649159
128,3481,record store,1324872134
128,3481,relationships,1324872148
128,3525,80s,1388562217
128,3525,bachelor party,1388561828
128,3525,bad acting,1388562264
128,3525,bad plot,1388562243
128,3525,bestiality,1388561880
128,3525,cliche,1388562322
128,3525,drugs,1388561823
128,3525,marriage,1388561838
128,3525,nudity,1388561821
128,3525,prostitutes,1388561854
128,3525,raunchy,1388562209
128,3525,silly,1388562233
128,3525,stereotypes,1388562286
128,3525,vulgar,1388562204
128,3525,wedding,1388561843
128,3702,car chase,1419177400
128,3702,cult classic,1419177386
128,3702,post-apocalyptic,1419177374
128,3703,desert,1419177422
128,3703,dystopia,1419177430
128,3703,lone hero,1419177422
128,3703,post-apocalyptic,1419177427
128,3897,1970s,1364657838
128,3897,band,1364664730
128,3897,bittersweet,1364657891
128,3897,breakthrough,1364664720
128,3897,coming of age,1364657599
128,3897,fame,1364664697
128,3897,groupie,1364664834
128,3897,journalism,1364657607
128,3897,journalist,1364664786
128,3897,Lester Bangs,1364658106
128,3897,love,1364663065
128,3897,music,1364664764
128,3897,nostalgic,1364657646
128,3897,rock and roll,1364657837
128,3897,teen,1364657922
128,3897,tour,1364664744
128,4034,addiction,1389052426
128,4034,assassin,1389052543
128,4034,assassination,1389052540
128,4034,betrayal,1389052644
128,4034,corruption,1389052415
128,4034,court,1389052690
128,4034,courtroom,1389052681
128,4034,drug abuse,1389052418
128,4034,drug trade,1389052433
128,4034,drug trafficking,1389052437
128,4034,father-daughter relationship,1389052587
128,4034,government,1389052576
128,4034,gritty,1389052465
128,4034,kids,1389052739
128,4034,Mexico,1389052444
128,4034,politics,1389052569
128,4034,stylized,1389052619
128,4034,trial,1389052672
128,4034,USA,1389052450
128,4052,corporate espionage,1325147061
128,4052,murder,1325147070
128,4052,theft,1325147021
128,4128,1980s,1356936898
128,4128,adolescence,1356936896
128,4128,brothers,1356936903
128,4128,comics,1356936894
128,4128,cult film,1356936891
128,4128,motorcycle,1356936882
128,4128,siblings,1356936916
128,4128,small town,1356936888
128,4128,vampire,1356936885
128,4128,vampires,1356936886
128,4270,Brendan Fraser,1269624064
128,4270,cheesy,1269624070
128,4270,comedy,1269624068
128,4270,"Dwayne ""The Rock"" Johnson",1269624103
128,4343,aliens,1270167743
128,4343,Funny when your 10. Less funny when your not.,1270167762
128,4343,silly,1270167735
128,4344,computers,1325147288
128,4344,hackers,1325147290
128,4344,hacking,1325147293
128,4443,assassin,1358123764
128,4443,bad dialogue,1358123805
128,4443,corrupt cops,1358123869
128,4443,corruption,1358123864
128,4443,drugs,1358123857
128,4443,hitman,1358123758
128,4443,isolation,1358123772
128,4443,mining,1358123746
128,4443,sheriff,1358123752
128,4443,space,1358123731
128,4443,space mining,1358123740
128,4443,suicide,1358123930
128,4443,survival,1358123791
128,4467,heroes,1356813653
128,4467,story-in-a-story,1356813662
128,4467,superpowers,1356813645
128,4467,surreal,1356813624
128,4467,unlikeable characters,1356813633
128,4467,war,1356813628
128,4553,aliens,1356951119
128,4553,androids,1356951124
128,4553,conspiracy,1356951117
128,4553,cult film,1356951115
128,4553,invasion,1356951136
128,4553,robots,1356951129
128,4553,sci-fi,1356951110
128,4553,slavery,1356951144
128,4553,treason,1356951151
128,4641,bittersweet,1288533857
128,4641,coming of age,1288533855
128,4701,Jackie Chan,1269563587
128,4725,brian sexton iii,1274057951
128,4725,creepy,1274057875
128,4725,david caruso,1274057901
128,4725,mental hospital,1274057857
128,4734,cameo-fest,1273455761
128,4734,cult film,1273455807
128,4734,jay and silent bob,1273455788
128,4734,parody,1273455769
128,4734,view askew,1273455746
128,4865,19th century,1266833732
128,4865,Atmospheric,1266833727
128,4876,acting,1272285330
128,4876,characters,1272293445
128,4876,ghosts,1272293469
128,4876,haunted house,1272285316
128,4876,Matthew Lillard,1272285383
128,4876,pseudoscience,1272293500
128,4881,barbershop,1267502010
128,4881,Coen Brothers,1267501996
128,4881,James Gandolfini,1267502002
128,4954,casino,1389401854
128,4954,heist,1389401859
128,4954,Las Vegas,1389401849
128,4954,slow,1389401840
128,4973,feel-good,1269991910
128,4973,quirky,1269991905
128,4973,whimsical,1269991908
128,4979,adoption,1356961956
128,4979,anxiety,1356962078
128,4979,dark comedy,1356961942
128,4979,dysfunctional family,1356961950
128,4979,faded glory,1356962056
128,4979,narrated,1356961946
128,4979,quirky,1356961944
128,4979,upper class,1356961991
128,5047,digital editing,1283036109
128,5047,Kung-Fu,1283036122
128,5047,parody,1283036113
128,5047,ridiculous,1283036111
128,5047,spoof,1283036119
128,5120,intelligent,1287838283
128,5120,maze,1287838267
128,5120,murder,1287838286
128,5120,small cast,1287838264
128,5120,twists and turns,1287838263
128,5618,alternate reality,1332187122
128,5618,animated,1332187126
128,5618,atmospheric,1332187131
128,5618,children,1332187133
128,5618,dragons,1332187135
128,5618,fairy tale,1332187145
128,5618,gods,1332187178
128,5618,hallucinatory,1332187139
128,5618,Japan,1332187148
128,5618,spirits,1332187170
128,5618,surreal,1332187150
128,5949,gambling,1287187339
128,5949,luck,1287187333
128,5949,Russian roulette,1287187354
128,6263,more twists than a chubby checker,1324775779
128,6294,bad plot,1281716836
128,6294,characters,1281716826
128,6294,kung fu,1281716881
128,6294,stereotypes,1281716817
128,6294,supernatural powers,1281716872
128,6323,Amanda Peet,1289255355
128,6323,characters,1289255393
128,6323,multiple personalities,1289255375
128,6323,multiple storylines,1289255314
128,6323,psychology,1289255296
128,6323,serial killer,1289255291
128,6323,split personality,1289255374
128,6323,suspense,1289255381
128,6323,twist ending,1289255289
128,6323,unconvincing,1289255367
128,6572,bank robbery,1281808428
128,6572,feel-good,1281808647
128,6572,John Cleese,1281808413
128,6572,multiple storylines,1281808459
128,6572,stupid,1281808656
128,6755,B-movie,1267516021
128,6755,Bruce Campbell,1267516102
128,6755,hilarious,1267516031
128,6755,quirky,1267516028
128,6764,jungle,1269675374
128,6764,Seann William Scott,1269675376
128,6807,classic,1271216870
128,6807,hilarious,1271216849
128,6807,Monty Python,1271216834
128,6807,ridiculous,1271217160
128,6807,silly,1271217158
128,6936,Christmas,1293155843
128,6936,elves,1293155833
128,6936,family friendly,1293155901
128,6936,holiday,1293155836
128,6936,Santa Claus,1293155840
128,6936,silly,1293155817
128,6951,based on a book,1292798798
128,6951,Mike Myers,1292798793
128,6966,not funny,1272598808
128,6966,superhero,1272598751
128,6966,villain,1272598760
128,6979,artificial intelligence,1338765741
128,6979,Cold War,1338765820
128,6979,computer game,1338765901
128,6979,hackers,1338765750
128,6979,NORAD,1338765730
128,6979,nuclear war,1338765736
128,6979,simulation,1338765889
128,6979,world war III,1338765844
128,7000,absurd,1313715689
128,7000,Some good moments,1313715699
128,7193,classic,1289510839
128,7193,corny,1289510854
128,7193,parody,1289510724
128,7193,private detective,1289510876
128,7193,private eye,1289510886
128,7193,rock n' roll,1289510698
128,7193,satire,1289510834
128,7193,stupid,1289510818
128,7297,atmospheric,1271905445
128,7297,quirky,1271905468
128,7348,improbable,1270860885
128,7361,alternate reality,1336093566
128,7361,amnesia,1336093559
128,7361,bittersweet,1336093556
128,7361,imagination,1336093553
128,7361,memory,1336093543
128,7361,nonlinear,1336093544
128,7361,surreal,1336093550
128,7749,pretentious,1419639994
128,7749,slow,1419640009
128,8037,Japan,1420314108
128,8037,pursuit,1420314020
128,8037,quirky,1420314127
128,8037,running,1420314293
128,8037,yakuza,1420314047
128,8369,corny,1269395992
128,8369,corny to the max,1269395994
128,8369,mediocre plot,1269395956
128,8369,one-liners,1269395987
128,8369,who done it,1269395951
128,8578,acting,1270270500
128,8578,cgi,1270271501
128,8578,characters,1270271529
128,8578,dialogue,1270271468
128,8578,epidemic,1270270514
128,8578,idiotic,1270270483
128,8578,not funny,1270273593
128,8578,slow paced,1270270509
128,8578,uninspired,1270270493
128,8578,zombie,1270270479
128,8578,zombies,1270270516
128,8807,Neil Patrick Harris,1287193742
128,8914,clever,1266781669
128,8914,complicated plot,1266781661
128,8914,mindfuck,1266781677
128,8914,paradox,1266791773
128,8914,physics,1266781665
128,8914,time travel,1266781680
128,26704,friendship,1276516338
128,26704,gangs,1276516266
128,26704,gangsters,1276516259
128,26704,Gary Oldman,1276516217
128,26704,Irish Americans,1276516280
128,26704,organized crime,1276516236
128,26704,undercover cop,1276516318
128,27032,bad acting,1281839234
128,27032,corny,1281840189
128,27032,Jackie Chan,1281840441
128,27032,kung fu,1281840290
128,27032,ridiculous,1281840125
128,27032,simple,1281839278
128,27032,Special Effects,1281839257
128,27032,stunts,1281840397
128,27032,stupid,1281839226
128,27397,bittersweet,1447976905
128,27397,friendship,1447976895
128,27397,investigation,1447976891
128,27397,korea,1447976885
128,27397,nonlinear,1447976888
128,27491,atmospheric,1281244830
128,27491,hard to follow,1281244814
128,27491,moody,1281244824
128,27491,slow paced,1281244808
128,27584,stupid,1270237695
128,27611,humanity,1266781518
128,27611,sci-fi,1266781541
128,27611,space,1266781543
